crime,number,date,location,beat,neighborhood,npu,lat,long,Month,Day,Year,latLong,name,rating,vicinity,price level,user_ratings_total,store count,new_column
BURGLARY-RESIDENCE,160753291,03/16/2016,1544 BREWER BLVD SW,306,Sylvan Hills,X,33.71,-84.42,3,16,2016,"33.71,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,160623440,03/02/2016,1662 BREWER BLVD SW,306,Sylvan Hills,X,33.71,-84.42,3,2,2016,"33.71,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,160922195,04/01/2016,975 BYRON DR SW,306,Sylvan Hills,X,33.71,-84.42,4,1,2016,"33.71,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,161361421,05/15/2016,832 BLOSSOM ST SW,306,Sylvan Hills,X,33.71,-84.42,5,15,2016,"33.71,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,161342263,05/13/2016,1028 BIRCH ST SW,306,Sylvan Hills,X,33.71,-84.42,5,13,2016,"33.71,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,161822680,06/30/2016,810 BELFAST ST SW,306,Sylvan Hills,X,33.71,-84.42,6,30,2016,"33.71,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,161612199,06/09/2016,1772 MELROSE DR SW,306,Sylvan Hills,X,33.71,-84.42,6,9,2016,"33.71,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,162022397,07/20/2016,1014 KATHERWOOD DR SW,306,Sylvan Hills,X,33.71,-84.42,7,20,2016,"33.71,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,162011849,07/19/2016,940 KATHERWOOD DR,306,Sylvan Hills,X,33.71,-84.42,7,19,2016,"33.71,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,162251389,08/12/2016,1006 BURNS DR SW,306,Sylvan Hills,X,33.71,-84.42,8,12,2016,"33.71,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,162152205,08/02/2016,1545 LANGSTON AVE SW,306,Sylvan Hills,X,33.71,-84.42,8,2,2016,"33.71,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,162731263,09/29/2016,950 KATHERWOOD DR SW,306,Sylvan Hills,X,33.71,-84.42,9,29,2016,"33.71,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,162720965,09/28/2016,950 KATHERWOOD DR SW,306,Sylvan Hills,X,33.71,-84.42,9,28,2016,"33.71,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,162610197,09/17/2016,987 KATHERWOOD DR SW,306,Sylvan Hills,X,33.71,-84.42,9,17,2016,"33.71,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,162501549,09/06/2016,1619 SYLVAN RD SW,306,Sylvan Hills,X,33.71,-84.42,9,6,2016,"33.71,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,162451905,09/01/2016,1526 LANGSTON AVE SW,306,Sylvan Hills,X,33.71,-84.42,9,1,2016,"33.71,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,162452052,09/01/2016,1602 LANGSTON AVE SW;,306,Sylvan Hills,X,33.71,-84.42,9,1,2016,"33.71,-84.42",,,,,,3,store count
BURGLARY-RESIDENCE,163040659,10/30/2016,218 LAUREL AVE SW,104,Mozley Park,K,33.75,-84.44,10,30,2016,"33.75,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,162941076,10/20/2016,1583 ELIXIR AVE SW,104,Mozley Park,K,33.75,-84.44,10,20,2016,"33.75,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,163241139,11/19/2016,114 WELLINGTON ST SW,104,Mozley Park,K,33.75,-84.44,11,19,2016,"33.75,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,163651516,12/30/2016,200 MATHEWSON PL SW,104,Mozley Park,K,33.75,-84.44,12,30,2016,"33.75,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,163391793,12/04/2016,1517 WESTVIEW DR SW,104,Mozley Park,K,33.75,-84.44,12,4,2016,"33.75,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,161091607,04/18/2016,1673 BROWNING ST NW,104,Mozley Park,K,33.75,-84.44,4,18,2016,"33.75,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,160942329,04/03/2016,395 MATHEWSON PL SW,404,Westview,T,33.75,-84.44,4,3,2016,"33.75,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,161672452,06/15/2016,1454 MIMS ST SW,104,Mozley Park,K,33.75,-84.44,6,15,2016,"33.75,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,162090523,07/27/2016,1472 SHARON ST NW,105,Hunter Hills,K,33.75,-84.44,7,27,2016,"33.75,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,162082690,07/26/2016,151 WELLINGTON ST SW,104,Mozley Park,K,33.75,-84.44,7,26,2016,"33.75,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,162071281,07/25/2016,1583 ELIXIR AVE SW,104,Mozley Park,K,33.75,-84.44,7,25,2016,"33.75,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,161872050,07/05/2016,193 RACINE ST SW,104,Mozley Park,K,33.75,-84.44,7,5,2016,"33.75,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,162360817,08/23/2016,224 RACINE ST SW,104,Mozley Park,K,33.75,-84.44,8,23,2016,"33.75,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,162231253,08/10/2016,326 WELLINGTON ST SW,404,Westview,T,33.75,-84.44,8,10,2016,"33.75,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,162451517,09/01/2016,1583 ELIXIR AVE SW,104,Mozley Park,K,33.75,-84.44,9,1,2016,"33.75,-84.44",,,,,,3,store count
BURGLARY-RESIDENCE,163040680,10/30/2016,3540 N CAMP CREEK PKWY SW,414,,P,33.67,-84.5,10,30,2016,"33.67,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,162941770,10/20/2016,3000 STONE HOGAN CONN SW,411,Greenbriar,R,33.67,-84.5,10,20,2016,"33.67,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,162921722,10/18/2016,3540 N CAMP CREEK PKWY SW,414,,P,33.67,-84.5,10,18,2016,"33.67,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,162791453,10/05/2016,3540 N CAMP CREEK PKWY SW,414,,P,33.67,-84.5,10,5,2016,"33.67,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,163232000,11/18/2016,3000 STONE HOGAN CONN SW,411,Greenbriar,R,33.67,-84.5,11,18,2016,"33.67,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,163140967,11/09/2016,3540 N CAMP CREEK PKWY SW @STONECREEK APT;,414,,P,33.67,-84.5,11,9,2016,"33.67,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,160311639,01/31/2016,3540 N CAMP CREEK PKWY SW,414,,P,33.67,-84.5,1,31,2016,"33.67,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,160332245,02/02/2016,3540 N CAMP CREEK PKWY SW,414,,P,33.67,-84.5,2,2,2016,"33.67,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,160891796,03/29/2016,3000 STONE HOGAN CONN SW,411,Greenbriar,R,33.67,-84.5,3,29,2016,"33.67,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,161401528,05/19/2016,3540 N CAMP CREEK PKWY SW,414,,P,33.67,-84.5,5,19,2016,"33.67,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,161392892,05/18/2016,3540 N CAMP CREEK PKWY SW @STONECREEK APT,414,,P,33.67,-84.5,5,18,2016,"33.67,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,161811211,06/29/2016,3540 N CAMP CREEK PKWY SW,414,,P,33.67,-84.5,6,29,2016,"33.67,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,161562703,06/04/2016,3000 STONE HOGAN CONN SW,411,Greenbriar,R,33.67,-84.5,6,4,2016,"33.67,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,161982526,07/16/2016,3000 STONE HOGAN CONN SW,411,Greenbriar,R,33.67,-84.5,7,16,2016,"33.67,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,161833521,07/02/2016,3540 N CAMP CREEK PKWY SW,414,,P,33.67,-84.5,7,2,2016,"33.67,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,161840152,07/02/2016,3540 N CAMP CREEK PKWY SW,414,,P,33.67,-84.5,7,2,2016,"33.67,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,162211285,08/08/2016,3000 STONE HOGAN CONN SW,411,Greenbriar,R,33.67,-84.5,8,8,2016,"33.67,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,162562394,09/12/2016,3540 N CAMP CREEK PKWY SW,414,,P,33.67,-84.5,9,12,2016,"33.67,-84.5",,,,,,4,store count
BURGLARY-RESIDENCE,163130692,11/08/2016,565 WELLS ST SW,303,Mechanicsville,V,33.74,-84.41,11,8,2016,"33.74,-84.41",,,,,,5,store count
BURGLARY-RESIDENCE,163513030,12/16/2016,565 WELLS ST SW,303,Mechanicsville,V,33.74,-84.41,12,16,2016,"33.74,-84.41",,,,,,5,store count
BURGLARY-RESIDENCE,160812929,03/21/2016,565 WELLS ST SW,303,Mechanicsville,V,33.74,-84.41,3,21,2016,"33.74,-84.41",,,,,,5,store count
BURGLARY-RESIDENCE,161402098,05/19/2016,717 LEE ST SW,401,West End,T,33.74,-84.41,5,19,2016,"33.74,-84.41",,,,,,5,store count
BURGLARY-RESIDENCE,161642188,06/12/2016,565 WELLS ST SW,303,Mechanicsville,V,33.74,-84.41,6,12,2016,"33.74,-84.41",,,,,,5,store count
BURGLARY-RESIDENCE,162091272,07/27/2016,675 METROPOLITAN PKWY SW,301,Adair Park,V,33.74,-84.41,7,27,2016,"33.74,-84.41",,,,,,5,store count
BURGLARY-RESIDENCE,162841467,10/10/2016,1912 TELFAIR LN SW,410,Campbellton Road,R,33.7,-84.46,10,10,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,163312537,11/26/2016,1881 MYRTLE DR SW,410,Campbellton Road,R,33.7,-84.46,11,26,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,163212347,11/16/2016,Q,410,Campbellton Road,R,33.7,-84.46,11,16,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,163611668,12/26/2016,2060 ALISON CT SW,410,Campbellton Road,R,33.7,-84.46,12,26,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,163561093,12/21/2016,1901 MYRTLE DR SW,410,Campbellton Road,R,33.7,-84.46,12,21,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,163531902,12/18/2016,2328 CAMPBELLTON RD SW,410,Campbellton Road,R,33.7,-84.46,12,18,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,163451456,12/10/2016,1991 DELOWE DR SW,410,Campbellton Road,R,33.7,-84.46,12,10,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,163390815,12/04/2016,1881 MYRTLE DR SW,410,Campbellton Road,R,33.7,-84.46,12,4,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,160431371,02/12/2016,1991 DELOWE DR,410,Campbellton Road,R,33.7,-84.46,2,12,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,160331991,02/02/2016,1881 MYRTLE DR SW,410,Campbellton Road,R,33.7,-84.46,2,2,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,160671193,03/07/2016,1991 DELOWE DR SW @BRICKWOOD APTS,410,Campbellton Road,R,33.7,-84.46,3,7,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,161120356,04/21/2016,1991 DELOWE DR SW,410,Campbellton Road,R,33.7,-84.46,4,21,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,160951615,04/04/2016,2328 CAMPBELLTON RD SW,410,Campbellton Road,R,33.7,-84.46,4,4,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,160952495,04/04/2016,1881 MYRTLE DR SW,410,Campbellton Road,R,33.7,-84.46,4,4,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,161362022,05/15/2016,2075 BENT CREEK WAY SW,410,Campbellton Road,R,33.7,-84.46,5,15,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,161361055,05/15/2016,2280 CAMPBELLTON RD SW,410,Campbellton Road,R,33.7,-84.46,5,15,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,161771462,06/25/2016,2280 CAMPBELLTON RD SW,410,Campbellton Road,R,33.7,-84.46,6,25,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,161732573,06/21/2016,2060 ALISON CT SW,410,Campbellton Road,R,33.7,-84.46,6,21,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,161721190,06/20/2016,1991 DELOWE DR SW,410,Campbellton Road,R,33.7,-84.46,6,20,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,161971555,07/15/2016,2060 ALISON CT SW,410,Campbellton Road,R,33.7,-84.46,7,15,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,162240439,08/11/2016,2328 CAMPBELLTON RD SW,410,Campbellton Road,R,33.7,-84.46,8,11,2016,"33.7,-84.46",,,,,,4,store count
BURGLARY-RESIDENCE,160151362,01/15/2016,711 COSMOPOLITAN DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,1,15,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,160062806,01/06/2016,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,1,6,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,163480980,12/13/2016,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,12,13,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,163240400,12/04/2016,741 MOROSGO DR,211,Lindbergh/Morosgo,B,33.82,-84.36,12,4,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,163371386,12/02/2016,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,12,2,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,160542820,02/23/2016,771 LINDBERGH DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,2,23,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,161152212,04/24/2016,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,4,24,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,161152292,04/24/2016,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,4,24,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,161510050,05/30/2016,745 FOUNTAINHEAD LN NE,211,Lindbergh/Morosgo,B,33.82,-84.36,5,30,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,161511652,05/30/2016,771 LINDBERGH DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,5,30,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,161690022,06/17/2016,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,6,17,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,161611992,06/09/2016,2399 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,6,9,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,161612488,06/09/2016,2399 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,6,9,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,161531872,06/01/2016,2399 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,6,1,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,162070063,07/25/2016,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,7,25,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,162422245,08/29/2016,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,8,29,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,162351679,08/22/2016,771 LINDBERGH DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,8,22,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,162282460,08/15/2016,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,8,15,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,162192367,08/06/2016,2399 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,8,6,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,162112950,08/01/2016,741 MOROSGO DRIVE,211,Lindbergh/Morosgo,B,33.82,-84.36,8,1,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,162731786,09/29/2016,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,9,29,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,162532845,09/09/2016,741 MOROSGO DR NE,211,Lindbergh/Morosgo,B,33.82,-84.36,9,9,2016,"33.82,-84.36",,,,,,2,store count
BURGLARY-RESIDENCE,163291225,11/24/2016,772 BENDER ST SW,302,Pittsburgh,V,33.73,-84.41,11,24,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,163281836,11/23/2016,968 ALLENE AVE SW;,301,Adair Park,V,33.73,-84.41,11,23,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,163092521,11/04/2016,732 ELBERT ST SW,301,Adair Park,V,33.73,-84.41,11,4,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,163082066,11/03/2016,775 BONNIE BRAE AVE SW,301,Adair Park,V,33.73,-84.41,11,3,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,160221836,01/22/2016,863 HOBSON ST SW,302,Pittsburgh,V,33.73,-84.41,1,22,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,160331759,02/02/2016,591 MARY ST SW,302,Pittsburgh,V,33.73,-84.41,2,2,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,160622081,03/02/2016,967 METROPOLITAN PKWY SW,301,Adair Park,V,33.73,-84.41,3,2,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,161402563,05/19/2016,902 ALLENE AVE SW,301,Adair Park,V,33.73,-84.41,5,19,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,161402612,05/19/2016,772 BENDER ST SW,302,Pittsburgh,V,33.73,-84.41,5,19,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,161302803,05/09/2016,772 BENDER ST SW,302,Pittsburgh,V,33.73,-84.41,5,9,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,161221100,05/01/2016,851 OAKHILL AVE SW,301,Adair Park,V,33.73,-84.41,5,1,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,161751955,06/23/2016,821 BROOKLINE ST SW,301,Adair Park,V,33.73,-84.41,6,23,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,161730992,06/21/2016,865 OAKHILL AVE SW,301,Adair Park,V,33.73,-84.41,6,21,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,161631430,06/11/2016,656 CATHERINE ST SW,301,Adair Park,V,33.73,-84.41,6,11,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,162082292,07/26/2016,961 HOBSON ST SW,302,Pittsburgh,V,33.73,-84.41,7,26,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,162000439,07/18/2016,822 BROOKLINE ST SW,301,Adair Park,V,33.73,-84.41,7,18,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,161952119,07/13/2016,919 HOBSON ST SW,302,Pittsburgh,V,33.73,-84.41,7,13,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,161931079,07/11/2016,919 HOBSON ST SW,302,Pittsburgh,V,33.73,-84.41,7,11,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,162441156,08/31/2016,696 CATHERINE STREET SW,301,Adair Park,V,33.73,-84.41,8,31,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,162421654,08/29/2016,772 BENDER ST SW;,302,Pittsburgh,V,33.73,-84.41,8,29,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,162321381,08/19/2016,691 CATHERINE ST SW,301,Adair Park,V,33.73,-84.41,8,19,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,162562068,09/12/2016,762 HUMPHRIES ST SW,302,Pittsburgh,V,33.73,-84.41,9,12,2016,"33.73,-84.41",,,,,,3,store count
BURGLARY-RESIDENCE,162931413,10/19/2016,160 PINE ST NW,504,Downtown,M,33.77,-84.39,10,19,2016,"33.77,-84.39",,,,,,4,store count
BURGLARY-RESIDENCE,163130821,11/08/2016,115 PINE ST NW,504,Downtown,M,33.77,-84.39,11,8,2016,"33.77,-84.39",,,,,,4,store count
BURGLARY-RESIDENCE,160131778,01/13/2016,200 PINE ST NW,504,Downtown,M,33.77,-84.39,1,13,2016,"33.77,-84.39",,,,,,4,store count
BURGLARY-RESIDENCE,160651663,03/05/2016,612 MCAFEE ST NW,504,Downtown,M,33.77,-84.39,3,5,2016,"33.77,-84.39",,,,,,4,store count
BURGLARY-RESIDENCE,161372960,05/16/2016,213 HUNNICUTT ST NW,504,Downtown,M,33.77,-84.39,5,16,2016,"33.77,-84.39",,,,,,4,store count
BURGLARY-RESIDENCE,162121551,07/30/2016,624 MCAFEE ST NW,504,Downtown,M,33.77,-84.39,7,30,2016,"33.77,-84.39",,,,,,4,store count
BURGLARY-RESIDENCE,161912250,07/09/2016,176 HUNNICUTT ST NW,504,Downtown,M,33.77,-84.39,7,9,2016,"33.77,-84.39",,,,,,4,store count
BURGLARY-RESIDENCE,162210755,08/08/2016,253 PINE ST NW,504,Downtown,M,33.77,-84.39,8,8,2016,"33.77,-84.39",,,,,,4,store count
BURGLARY-RESIDENCE,162592793,09/15/2016,592 MCAFEE ST NW,504,Downtown,M,33.77,-84.39,9,15,2016,"33.77,-84.39",,,,,,4,store count
BURGLARY-RESIDENCE,162470851,09/03/2016,3097 MAPLE DR NE,206,Buckhead Village,B,33.84,-84.37,9,3,2016,"33.84,-84.37",,,,,,3,store count
BURGLARY-RESIDENCE,163031182,10/29/2016,3003 PEACHTREE PARK DR NE,207,,E,33.81,-84.39,10,29,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,162890549,10/15/2016,1402 PEACHTREE PARK DR NE,207,,E,33.81,-84.39,10,15,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,162831484,10/09/2016,3901 PEACHTREE PARK DR NE,207,,E,33.81,-84.39,10,9,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,163242270,11/19/2016,40 PEACHTREE VALLEY RD NE,207,,E,33.81,-84.39,11,19,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,160311348,01/31/2016,1107 PEACHTREE PARK DR NE,207,,E,33.81,-84.39,1,31,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,160162795,01/16/2016,1024 BROOKWOOD VALLEY CIR NE,207,,E,33.81,-84.39,1,16,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,160031943,01/03/2016,4404 PEACHTREE PARK DR NE,207,,E,33.81,-84.39,1,3,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,163622283,12/27/2016,1302 PEACHTREE PARK DR NE,207,,E,33.81,-84.39,12,27,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,163581317,12/23/2016,2025 PEACHTREE RD NE,207,,E,33.81,-84.39,12,23,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,163550183,12/20/2016,4001 PEACHTREE PARK DR NE,207,,E,33.81,-84.39,12,20,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,163521155,12/17/2016,4202 PEACHTREE PARK DR NE,207,,E,33.81,-84.39,12,17,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,163461328,12/11/2016,1000 PEACHTREE PARK DR NE,207,,E,33.81,-84.39,12,11,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,163371468,12/02/2016,211 COLONIAL HOMES DR NW,205,Colonial Homes,C,33.81,-84.39,12,2,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,160380515,02/07/2016,1402 PEACHTREE PARK DR NE,207,,E,33.81,-84.39,2,7,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,160362277,02/05/2016,8194 BROOKWOOD VALLEY CIR NE,207,,E,33.81,-84.39,2,5,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,160332866,02/02/2016,2025 PEACHTREE RD NE,207,,E,33.81,-84.39,2,2,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,160802620,03/20/2016,5121 BROOKWOOD VALLEY CIR NE,207,,E,33.81,-84.39,3,20,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,160763430,03/16/2016,214 COLONIAL HOMES DR NW,205,Colonial Homes,C,33.81,-84.39,3,16,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,161131817,04/22/2016,4001 PEACHTREE PARK DR NE,207,,E,33.81,-84.39,4,22,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,161011175,04/10/2016,3604 PEACHTREE PARK DR NE,207,,E,33.81,-84.39,4,10,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,161002778,04/09/2016,4001 PEACHTREE PARK DR NE,207,,E,33.81,-84.39,4,9,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,160982194,04/07/2016,2046 BROOKWOOD VALLEY CIR NE,207,,E,33.81,-84.39,4,7,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,161402771,05/19/2016,4404 PEACHTREE PARK DR NE,207,,E,33.81,-84.39,5,19,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,161371153,05/16/2016,1000 PEACHTREE PARK DR NE,207,,E,33.81,-84.39,5,16,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,161302599,05/09/2016,2201 PEACHTREE PARK DR NE,207,,E,33.81,-84.39,5,9,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,161271099,05/06/2016,1402 PEACHTREE PARK DR NE,207,,E,33.81,-84.39,5,6,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,161242535,05/03/2016,3061 BROOKWOOD VALLEY CIR NE,207,,E,33.81,-84.39,5,3,2016,"33.81,-84.39",,,,,,2,store count
BURGLARY-RESIDENCE,161703002,06/18/2016,1802 PEACHTREE PARK DR NE,207,,E,33.81,-84.39,6,18,2016,"33.81,-84.39",,,,,,2,store count
